state,district,crop,year,area_harvested,production,yield
Punjab,Patiala,Cotton,2018,27165.4,50978.6,1876.6
Punjab,Patiala,Groundnut,2018,78029.0,184671.2,2366.7
Punjab,Bathinda,Sugarcane,2018,50663.2,3738569.3,73792.6
Punjab,Bathinda,Onion,2018,55135.5,926111.0,16797.0
Punjab,Bathinda,Cotton,2018,22652.4,46186.0,2038.9
Punjab,Bathinda,Wheat,2018,23774.1,84041.4,3535.0
Punjab,Bathinda,Rice,2018,38467.3,153219.1,3983.1
Maharashtra,Nashik,Rice,2018,51891.0,220132.0,4242.2
Maharashtra,Nashik,Onion,2018,15906.1,287884.5,18099.0
Maharashtra,Nashik,Sugarcane,2018,39371.5,2873265.1,72978.3
Maharashtra,Nashik,Potato,2018,6537.2,161952.6,24774.0
Maharashtra,Nashik,Wheat,2018,32092.5,117834.0,3671.7
Maharashtra,Pune,Maize,2018,43366.5,154176.6,3555.2
Maharashtra,Pune,Banana,2018,73437.4,3598990.7,49007.6
Maharashtra,Pune,Chickpea,2018,43016.5,54544.9,1268.0
Maharashtra,Pune,Onion,2018,12053.3,240099.3,19919.8
Maharashtra,Pune,Rice,2018,70759.8,253900.3,3588.2
Maharashtra,Nagpur,Potato,2018,28845.6,734515.7,25463.7
Maharashtra,Nagpur,Onion,2018,74404.7,1540043.4,20698.2
Maharashtra,Nagpur,Banana,2018,12383.3,551466.7,44533.1
Maharashtra,Nagpur,Rice,2018,43992.3,160417.9,3646.5
Maharashtra,Nagpur,Maize,2018,60300.9,201929.6,3348.7
Maharashtra,Aurangabad,Wheat,2018,37126.1,128875.8,3471.3
Maharashtra,Aurangabad,Banana,2018,16165.7,698246.7,43193.1
Maharashtra,Aurangabad,Rice,2018,65209.8,233698.9,3583.8
Maharashtra,Aurangabad,Cotton,2018,12530.4,25422.9,2028.9
Maharashtra,Aurangabad,Chickpea,2018,23607.3,33692.3,1427.2
Maharashtra,Solapur,Maize,2018,67579.8,240888.2,3564.5
Maharashtra,Solapur,Banana,2018,79468.1,3850944.7,48459.0
Maharashtra,Solapur,Cotton,2018,13462.7,28526.1,2118.9
Maharashtra,Solapur,Potato,2018,49033.7,1133718.0,23121.2
Maharashtra,Solapur,Onion,2018,52356.4,1016646.1,19417.8
Uttar Pradesh,Varanasi,Chickpea,2018,58970.6,81568.1,1383.2
Uttar Pradesh,Varanasi,Wheat,2018,9707.8,35616.9,3668.9
Uttar Pradesh,Varanasi,Maize,2018,34796.2,113595.7,3264.6
Uttar Pradesh,Varanasi,Sugarcane,2018,15974.6,945113.2,59163.5
Uttar Pradesh,Varanasi,Rice,2018,8028.1,30550.1,3805.4
Uttar Pradesh,Lucknow,Cotton,2018,8866.7,19168.0,2161.8
Uttar Pradesh,Lucknow,Rice,2018,20064.2,79674.9,3971.0
Uttar Pradesh,Lucknow,Chickpea,2018,30232.7,40013.0,1323.5
Uttar Pradesh,Lucknow,Potato,2018,73890.2,1800829.8,24371.7
Uttar Pradesh,Lucknow,Wheat,2018,10044.8,37683.1,3751.5
Uttar Pradesh,Agra,Chickpea,2018,45470.8,59057.5,1298.8
Uttar Pradesh,Agra,Onion,2018,31929.3,569621.9,17840.1
Uttar Pradesh,Agra,Rice,2018,21868.1,78169.7,3574.6
Uttar Pradesh,Agra,Banana,2018,54645.0,2543293.1,46542.1
Uttar Pradesh,Agra,Maize,2018,21345.2,70249.2,3291.1
Uttar Pradesh,Kanpur,Onion,2018,38374.7,772624.7,20133.7
Uttar Pradesh,Kanpur,Maize,2018,75687.5,236939.7,3130.5
Uttar Pradesh,Kanpur,Groundnut,2018,38524.3,92342.7,2397.0
Uttar Pradesh,Kanpur,Cotton,2018,54621.0,110285.3,2019.1
Uttar Pradesh,Kanpur,Potato,2018,66908.1,1578803.7,23596.6
Uttar Pradesh,Prayagraj,Wheat,2018,68132.9,262005.1,3845.5
Uttar Pradesh,Prayagraj,Banana,2018,70590.9,3009283.0,42629.9
Uttar Pradesh,Prayagraj,Sugarcane,2018,8569.0,716592.9,83626.2
Uttar Pradesh,Prayagraj,Groundnut,2018,38290.4,82906.4,2165.2
Uttar Pradesh,Prayagraj,Potato,2018,62049.1,1510088.9,24337.0
Gujarat,Ahmedabad,Maize,2018,61158.4,200685.2,3281.4
Gujarat,Ahmedabad,Banana,2018,44637.7,2093048.4,46889.7
Gujarat,Ahmedabad,Cotton,2018,16502.4,32570.8,1973.7
Gujarat,Ahmedabad,Onion,2018,37484.9,745814.6,19896.4
Gujarat,Ahmedabad,Rice,2018,50045.7,201464.0,4025.6
Gujarat,Surat,Groundnut,2018,40739.7,92882.4,2279.9
Gujarat,Surat,Banana,2018,20587.6,900962.8,43762.4
Gujarat,Surat,Maize,2018,43793.3,145652.1,3325.9
Gujarat,Surat,Rice,2018,53412.1,207030.6,3876.1
Gujarat,Surat,Sugarcane,2018,16699.2,1295502.2,77578.7
Gujarat,Rajkot,Maize,2018,53321.0,187668.6,3519.6
Gujarat,Rajkot,Groundnut,2018,36728.9,85266.1,2321.5
Gujarat,Rajkot,Banana,2018,41238.6,1899977.8,46072.8
Gujarat,Rajkot,Wheat,2018,53022.8,188846.0,3561.6
Gujarat,Rajkot,Potato,2018,72003.5,1716066.6,23833.1
Gujarat,Vadodara,Banana,2018,42341.7,1990364.8,47007.2
Gujarat,Vadodara,Maize,2018,64142.9,207380.4,3233.1
Gujarat,Vadodara,Potato,2018,49705.0,1091308.1,21955.7
Gujarat,Vadodara,Sugarcane,2018,25635.5,1962910.2,76570.0
Gujarat,Vadodara,Chickpea,2018,41569.0,54052.2,1300.3
Gujarat,Junagadh,Onion,2018,22256.7,423469.3,19026.6
Gujarat,Junagadh,Wheat,2018,27731.2,111928.7,4036.2
Gujarat,Junagadh,Maize,2018,46618.3,157649.1,3381.7
Gujarat,Junagadh,Sugarcane,2018,41914.5,3269062.7,77993.6
Gujarat,Junagadh,Chickpea,2018,12451.4,16840.5,1352.5
Karnataka,Bengaluru Rural,Cotton,2018,9332.8,18827.1,2017.3
Karnataka,Bengaluru Rural,Potato,2018,56998.7,1398349.1,24533.0
Karnataka,Bengaluru Rural,Wheat,2018,34196.7,143523.5,4197.0
Karnataka,Bengaluru Rural,Maize,2018,41537.1,140698.6,3387.3
Karnataka,Bengaluru Rural,Sugarcane,2018,79114.8,6579574.4,83164.9
Karnataka,Belagavi,Cotton,2018,49843.8,105220.3,2111.0
Karnataka,Belagavi,Chickpea,2018,26256.1,34377.1,1309.3
Karnataka,Belagavi,Rice,2018,69551.5,269532.9,3875.3
Karnataka,Belagavi,Onion,2018,44665.8,808428.6,18099.5
Karnataka,Belagavi,Wheat,2018,59536.7,245392.4,4121.7
Karnataka,Mysuru,Banana,2018,70098.8,3559364.7,50776.4
Karnataka,Mysuru,Wheat,2018,79233.8,291318.9,3676.7
Karnataka,Mysuru,Chickpea,2018,57679.0,67247.9,1165.9
Karnataka,Mysuru,Sugarcane,2018,47521.3,3795250.6,79864.2
Karnataka,Mysuru,Onion,2018,18679.9,370265.5,19821.6
Karnataka,Hubballi,Banana,2018,47508.2,2146971.6,45191.6
Karnataka,Hubballi,Chickpea,2018,64899.3,92488.0,1425.1
Karnataka,Hubballi,Onion,2018,53727.0,1061806.7,19763.0
Karnataka,Hubballi,Cotton,2018,63754.1,124550.0,1953.6
Karnataka,Hubballi,Wheat,2018,8857.3,29726.0,3356.1
Karnataka,Dharwad,Cotton,2018,17148.4,35624.1,2077.4
Karnataka,Dharwad,Onion,2018,69891.5,1225491.5,17534.2
Karnataka,Dharwad,Wheat,2018,63233.3,255513.1,4040.8
Karnataka,Dharwad,Groundnut,2018,30449.6,63889.4,2098.2
Karnataka,Dharwad,Rice,2018,29668.2,125914.8,4244.1
Rajasthan,Jaipur,Wheat,2018,47119.8,172486.7,3660.6
Rajasthan,Jaipur,Groundnut,2018,19439.8,41420.4,2130.7
Rajasthan,Jaipur,Cotton,2018,13050.6,25452.6,1950.3
Rajasthan,Jaipur,Banana,2018,64187.2,3171496.0,49410.1
Rajasthan,Jaipur,Sugarcane,2018,65041.6,5077661.1,78067.9
Rajasthan,Jodhpur,Cotton,2018,66960.3,135842.4,2028.7
Rajasthan,Jodhpur,Maize,2018,49536.1,140841.0,2843.2
Rajasthan,Jodhpur,Rice,2018,55846.2,200957.0,3598.4
Rajasthan,Jodhpur,Sugarcane,2018,78144.7,5993542.2,76698.0
Rajasthan,Jodhpur,Potato,2018,40949.8,1022729.4,24975.2
Rajasthan,Udaipur,Sugarcane,2018,54040.1,4139871.6,76607.4
Rajasthan,Udaipur,Rice,2018,13561.9,53363.4,3934.8
Rajasthan,Udaipur,Banana,2018,55803.3,2650188.0,47491.6
Rajasthan,Udaipur,Onion,2018,14015.6,272175.9,19419.5
Rajasthan,Udaipur,Maize,2018,59440.0,174682.3,2938.8
Rajasthan,Kota,Wheat,2018,7836.2,27025.5,3448.8
Rajasthan,Kota,Onion,2018,57734.6,985951.1,17077.3
Rajasthan,Kota,Rice,2018,32250.1,126584.9,3925.1
Rajasthan,Kota,Groundnut,2018,73112.6,165753.6,2267.1
Rajasthan,Kota,Cotton,2018,65020.7,127369.0,1958.9
Rajasthan,Bikaner,Potato,2018,16750.6,352558.3,21047.5
Rajasthan,Bikaner,Chickpea,2018,46986.6,63131.2,1343.6
Rajasthan,Bikaner,Onion,2018,9377.4,210416.7,22438.7
Rajasthan,Bikaner,Maize,2018,38362.2,127078.6,3312.6
Rajasthan,Bikaner,Rice,2018,41146.8,143322.5,3483.2
Madhya Pradesh,Indore,Chickpea,2018,66988.4,83353.7,1244.3
Madhya Pradesh,Indore,Potato,2018,58433.2,1639337.6,28054.9
Madhya Pradesh,Indore,Groundnut,2018,11729.9,26983.5,2300.4
Madhya Pradesh,Indore,Sugarcane,2018,30745.4,2715888.8,88334.8
Madhya Pradesh,Indore,Onion,2018,60839.9,1236406.7,20322.3
Madhya Pradesh,Bhopal,Wheat,2018,21011.7,76119.1,3622.7
Madhya Pradesh,Bhopal,Banana,2018,45652.8,2232125.2,48893.5
Madhya Pradesh,Bhopal,Chickpea,2018,31131.7,37607.1,1208.0
Madhya Pradesh,Bhopal,Potato,2018,16005.1,416190.2,26003.6
Madhya Pradesh,Bhopal,Onion,2018,15347.3,272991.6,17787.6
Madhya Pradesh,Ujjain,Onion,2018,75259.4,1483618.7,19713.4
Madhya Pradesh,Ujjain,Potato,2018,22564.0,545198.1,24162.3
Madhya Pradesh,Ujjain,Wheat,2018,42550.6,146348.5,3439.4
Madhya Pradesh,Ujjain,Rice,2018,40231.5,152107.3,3780.8
Madhya Pradesh,Ujjain,Groundnut,2018,22041.3,43943.7,1993.7
Madhya Pradesh,Jabalpur,Chickpea,2018,73727.0,103977.2,1410.3
Madhya Pradesh,Jabalpur,Potato,2018,9243.5,213104.3,23054.5
Madhya Pradesh,Jabalpur,Cotton,2018,18135.4,40641.4,2241.0
Madhya Pradesh,Jabalpur,Maize,2018,34835.4,104182.2,2990.7
Madhya Pradesh,Jabalpur,Groundnut,2018,45806.3,110182.5,2405.4
Madhya Pradesh,Gwalior,Sugarcane,2018,79657.5,6725936.8,84435.7
Madhya Pradesh,Gwalior,Maize,2018,21259.0,70071.8,3296.1
Madhya Pradesh,Gwalior,Chickpea,2018,6591.3,8307.0,1260.3
Madhya Pradesh,Gwalior,Wheat,2018,28961.9,102811.8,3549.9
Madhya Pradesh,Gwalior,Banana,2018,22303.2,868002.6,38918.3
Bihar,Patna,Sugarcane,2018,23021.4,1641709.0,71312.3
Bihar,Patna,Groundnut,2018,60058.8,139810.9,2327.9
Bihar,Patna,Potato,2018,25431.0,590367.9,23214.5
Bihar,Patna,Onion,2018,18427.1,340807.4,18494.9
Bihar,Patna,Cotton,2018,70828.5,143980.2,2032.8
Bihar,Gaya,Groundnut,2018,57123.9,145603.1,2548.9
Bihar,Gaya,Onion,2018,14679.6,292502.8,19925.8
Bihar,Gaya,Chickpea,2018,71099.3,96872.8,1362.5
Bihar,Gaya,Wheat,2018,23997.4,101156.2,4215.3
Bihar,Gaya,Sugarcane,2018,65083.2,4221563.2,64864.1
Bihar,Muzaffarpur,Onion,2018,31166.5,628117.2,20153.6
Bihar,Muzaffarpur,Banana,2018,17384.9,767727.6,44160.6
Bihar,Muzaffarpur,Maize,2018,62982.1,184065.2,2922.5
Bihar,Muzaffarpur,Rice,2018,59761.3,246342.1,4122.1
Bihar,Muzaffarpur,Sugarcane,2018,32341.6,2704039.1,83608.7
Bihar,Bhagalpur,Maize,2018,10384.2,36826.5,3546.4
Bihar,Bhagalpur,Cotton,2018,56940.2,109034.8,1914.9
Bihar,Bhagalpur,Potato,2018,19742.8,521146.7,26396.8
Bihar,Bhagalpur,Sugarcane,2018,11114.4,884594.0,79589.9
Bihar,Bhagalpur,Wheat,2018,28201.7,97152.0,3444.9
Bihar,Darbhanga,Onion,2018,44020.6,855042.9,19423.7
Bihar,Darbhanga,Groundnut,2018,46826.3,122492.9,2615.9
Bihar,Darbhanga,Maize,2018,22299.3,75795.3,3399.0
Bihar,Darbhanga,Rice,2018,46104.8,203465.1,4413.1
Bihar,Darbhanga,Cotton,2018,32674.7,75070.1,2297.5
West Bengal,Hooghly,Onion,2018,13278.6,270449.2,20367.3
West Bengal,Hooghly,Banana,2018,34845.9,1545123.0,44341.6
West Bengal,Hooghly,Wheat,2018,35480.7,127350.9,3589.3
West Bengal,Hooghly,Sugarcane,2018,75495.7,4981681.9,65986.3
West Bengal,Hooghly,Chickpea,2018,40387.3,50585.1,1252.5
West Bengal,Burdwan,Groundnut,2018,11364.8,25844.7,2274.1
West Bengal,Burdwan,Rice,2018,63616.8,244282.2,3839.9
West Bengal,Burdwan,Wheat,2018,55078.2,205342.5,3728.2
West Bengal,Burdwan,Potato,2018,72507.9,1659488.3,22887.0
West Bengal,Burdwan,Maize,2018,41624.7,135962.9,3266.4
West Bengal,Nadia,Potato,2018,35132.7,862553.5,24551.3
West Bengal,Nadia,Wheat,2018,50182.5,183447.1,3655.6
West Bengal,Nadia,Sugarcane,2018,28264.8,2045356.8,72364.1
West Bengal,Nadia,Rice,2018,32711.3,130420.0,3987.0
West Bengal,Nadia,Cotton,2018,69574.7,141132.3,2028.5
West Bengal,Murshidabad,Groundnut,2018,77883.8,198268.8,2545.7
West Bengal,Murshidabad,Rice,2018,35833.1,139082.6,3881.4
West Bengal,Murshidabad,Chickpea,2018,48891.1,58336.9,1193.2
West Bengal,Murshidabad,Onion,2018,63641.5,1111874.3,17470.9
West Bengal,Murshidabad,Maize,2018,69586.2,235117.9,3378.8
West Bengal,Birbhum,Rice,2018,20870.9,91437.5,4381.1
West Bengal,Birbhum,Onion,2018,73583.3,1436368.1,19520.3
West Bengal,Birbhum,Potato,2018,38354.9,980343.6,25559.8
West Bengal,Birbhum,Sugarcane,2018,26790.9,1836808.2,68560.9
West Bengal,Birbhum,Banana,2018,44448.1,2146429.9,48290.7
Tamil Nadu,Coimbatore,Sugarcane,2018,64466.8,4960243.2,76942.6
Tamil Nadu,Coimbatore,Maize,2018,37701.2,126114.3,3345.1
Tamil Nadu,Coimbatore,Chickpea,2018,32786.5,45448.6,1386.2
Tamil Nadu,Coimbatore,Potato,2018,76584.6,1899849.5,24807.2
Tamil Nadu,Coimbatore,Wheat,2018,58186.0,211279.2,3631.1
Tamil Nadu,Madurai,Groundnut,2018,31298.4,71429.2,2282.2
Tamil Nadu,Madurai,Banana,2018,16856.0,797831.6,47332.2
Tamil Nadu,Madurai,Chickpea,2018,40699.3,58179.6,1429.5
Tamil Nadu,Madurai,Maize,2018,71267.3,225097.8,3158.5
Tamil Nadu,Madurai,Cotton,2018,50326.0,112312.5,2231.7
Tamil Nadu,Salem,Potato,2018,26964.1,748251.1,27749.9
Tamil Nadu,Salem,Onion,2018,73750.4,1283227.5,17399.6
Tamil Nadu,Salem,Sugarcane,2018,59100.7,4475347.3,75724.1
Tamil Nadu,Salem,Cotton,2018,18928.3,40928.7,2162.3
Tamil Nadu,Salem,Rice,2018,31099.1,125223.6,4026.6
Tamil Nadu,Thanjavur,Groundnut,2018,15924.2,34781.6,2184.2
Tamil Nadu,Thanjavur,Onion,2018,31509.9,605415.5,19213.5
Tamil Nadu,Thanjavur,Chickpea,2018,76362.4,92222.9,1207.7
Tamil Nadu,Thanjavur,Wheat,2018,19024.0,77307.8,4063.7
Tamil Nadu,Thanjavur,Potato,2018,25478.9,641326.8,25170.9
Tamil Nadu,Tiruchirappalli,Rice,2018,46069.3,186608.3,4050.6
Tamil Nadu,Tiruchirappalli,Groundnut,2018,70810.2,165334.7,2334.9
Tamil Nadu,Tiruchirappalli,Sugarcane,2018,39488.8,3041332.6,77017.6
Tamil Nadu,Tiruchirappalli,Chickpea,2018,54935.3,77623.6,1413.0
Tamil Nadu,Tiruchirappalli,Onion,2018,58931.1,1068733.2,18135.3
Punjab,Ludhiana,Maize,2019,51354.1,182004.1,3544.1
Punjab,Ludhiana,Banana,2019,53106.5,2581958.4,48618.5
Punjab,Ludhiana,Onion,2019,37710.0,793410.9,21039.8
Punjab,Ludhiana,Groundnut,2019,12051.8,31328.7,2599.5
Punjab,Ludhiana,Rice,2019,21101.9,83557.2,3959.7
Punjab,Amritsar,Wheat,2019,7166.4,24957.0,3482.5
Punjab,Amritsar,Groundnut,2019,24081.7,51872.0,2154.0
Punjab,Amritsar,Rice,2019,8928.6,38963.5,4363.9
Punjab,Amritsar,Onion,2019,7139.7,121966.1,17082.8
Punjab,Amritsar,Potato,2019,54089.2,1427960.3,26400.1
Punjab,Jalandhar,Banana,2019,46811.0,2306111.1,49264.3
Punjab,Jalandhar,Onion,2019,10244.9,177439.6,17319.8
Punjab,Jalandhar,Potato,2019,37158.3,846120.5,22770.7
Punjab,Jalandhar,Wheat,2019,69343.8,271349.2,3913.1
Punjab,Jalandhar,Cotton,2019,49097.3,108824.2,2216.5
Punjab,Patiala,Wheat,2019,73363.5,286968.7,3911.6
Punjab,Patiala,Banana,2019,31247.2,1361053.0,43557.6
Punjab,Patiala,Groundnut,2019,64920.4,165391.2,2547.6
Punjab,Patiala,Cotton,2019,49722.6,102876.1,2069.0
Punjab,Patiala,Potato,2019,26185.6,652312.1,24911.1
Punjab,Bathinda,Wheat,2019,14291.9,59925.9,4193.0
Punjab,Bathinda,Chickpea,2019,62480.7,78644.5,1258.7
Punjab,Bathinda,Rice,2019,14440.4,59663.4,4131.7
Punjab,Bathinda,Potato,2019,59969.1,1414689.1,23590.3
Punjab,Bathinda,Sugarcane,2019,61187.1,4601392.3,75202.0
Maharashtra,Nashik,Banana,2019,6524.9,303035.9,46443.0
Maharashtra,Nashik,Cotton,2019,52180.1,101532.0,1945.8
Maharashtra,Nashik,Chickpea,2019,47177.1,58976.1,1250.1
Maharashtra,Nashik,Potato,2019,37029.2,840577.7,22700.4
Maharashtra,Nashik,Maize,2019,53576.7,163666.1,3054.8
Maharashtra,Pune,Potato,2019,55305.3,1245464.3,22519.8
Maharashtra,Pune,Rice,2019,33042.1,132403.0,4007.1
Maharashtra,Pune,Groundnut,2019,33477.2,81423.2,2432.2
Maharashtra,Pune,Maize,2019,65452.6,231335.7,3534.4
Maharashtra,Pune,Wheat,2019,50760.8,176114.6,3469.5
Maharashtra,Nagpur,Potato,2019,68691.2,1609270.0,23427.6
Maharashtra,Nagpur,Maize,2019,68242.3,260269.3,3813.9
Maharashtra,Nagpur,Wheat,2019,33471.3,132994.9,3973.4
Maharashtra,Nagpur,Banana,2019,14448.7,656449.2,45433.1
Maharashtra,Nagpur,Cotton,2019,7241.2,16916.9,2336.2
Maharashtra,Aurangabad,Maize,2019,8649.8,26369.8,3048.6
Maharashtra,Aurangabad,Onion,2019,77685.5,1486209.1,19131.1
Maharashtra,Aurangabad,Potato,2019,27237.7,693008.8,25443.0
Maharashtra,Aurangabad,Cotton,2019,61988.3,111523.2,1799.1
Maharashtra,Aurangabad,Chickpea,2019,31657.6,43839.4,1384.8
Maharashtra,Solapur,Potato,2019,37698.3,923992.9,24510.2
Maharashtra,Solapur,Maize,2019,18962.3,61077.6,3221.0
Maharashtra,Solapur,Banana,2019,38652.0,2073598.6,53647.9
Maharashtra,Solapur,Onion,2019,73052.0,1394263.2,19085.9
Maharashtra,Solapur,Wheat,2019,50363.2,202686.7,4024.5
Uttar Pradesh,Varanasi,Rice,2019,21584.1,82110.2,3804.2
Uttar Pradesh,Varanasi,Chickpea,2019,15706.6,19429.1,1237.0
Uttar Pradesh,Varanasi,Cotton,2019,12352.1,25426.8,2058.5
Uttar Pradesh,Varanasi,Groundnut,2019,10854.1,25587.5,2357.4
Uttar Pradesh,Varanasi,Maize,2019,28308.1,91194.5,3221.5
Uttar Pradesh,Lucknow,Wheat,2019,55738.2,178434.7,3201.3
Uttar Pradesh,Lucknow,Chickpea,2019,48053.8,62359.4,1297.7
Uttar Pradesh,Lucknow,Groundnut,2019,57082.8,131815.6,2309.2
Uttar Pradesh,Lucknow,Rice,2019,31000.7,117824.4,3800.7
Uttar Pradesh,Lucknow,Maize,2019,32517.1,103397.9,3179.8
Uttar Pradesh,Agra,Wheat,2019,37655.7,140448.2,3729.8
Uttar Pradesh,Agra,Onion,2019,14528.1,264173.2,18183.6
Uttar Pradesh,Agra,Potato,2019,10002.8,254431.2,25436.0
Uttar Pradesh,Agra,Chickpea,2019,72144.5,86364.2,1197.1
Uttar Pradesh,Agra,Banana,2019,7054.5,351176.5,49780.5
Uttar Pradesh,Kanpur,Sugarcane,2019,41491.7,3015259.9,72671.4
Uttar Pradesh,Kanpur,Wheat,2019,55534.3,181102.9,3261.1
Uttar Pradesh,Kanpur,Banana,2019,28972.1,1166836.8,40274.5
Uttar Pradesh,Kanpur,Potato,2019,33841.7,858635.0,25372.1
Uttar Pradesh,Kanpur,Onion,2019,78193.1,1448761.8,18528.0
Uttar Pradesh,Prayagraj,Onion,2019,27902.0,551164.9,19753.6
Uttar Pradesh,Prayagraj,Cotton,2019,73805.1,159345.2,2159.0
Uttar Pradesh,Prayagraj,Maize,2019,32785.7,117690.8,3589.7
Uttar Pradesh,Prayagraj,Rice,2019,13657.2,56770.2,4156.8
Uttar Pradesh,Prayagraj,Potato,2019,38745.8,881900.9,22761.2
Gujarat,Ahmedabad,Onion,2019,43060.7,816189.7,18954.4
Gujarat,Ahmedabad,Cotton,2019,75065.0,153335.3,2042.7
Gujarat,Ahmedabad,Chickpea,2019,68656.5,107934.9,1572.1
Gujarat,Ahmedabad,Potato,2019,16315.7,392271.8,24042.6
Gujarat,Ahmedabad,Rice,2019,65407.9,263567.7,4029.6
Gujarat,Surat,Potato,2019,38583.3,916091.0,23743.2
Gujarat,Surat,Wheat,2019,58499.3,233020.3,3983.3
Gujarat,Surat,Sugarcane,2019,17130.0,1334005.6,77875.4
Gujarat,Surat,Onion,2019,17747.3,362059.1,20400.8
Gujarat,Surat,Banana,2019,8091.8,386229.7,47731.0
Gujarat,Rajkot,Sugarcane,2019,53943.8,4118183.0,76342.1
Gujarat,Rajkot,Potato,2019,50582.6,1239587.3,24506.2
Gujarat,Rajkot,Banana,2019,45719.9,2263724.8,49512.9
Gujarat,Rajkot,Wheat,2019,46049.7,170558.9,3703.8
Gujarat,Rajkot,Chickpea,2019,36699.9,53398.4,1455.0
Gujarat,Vadodara,Rice,2019,79339.2,306788.8,3866.8
Gujarat,Vadodara,Groundnut,2019,50308.9,117169.4,2329.0
Gujarat,Vadodara,Chickpea,2019,38064.0,52547.4,1380.5
Gujarat,Vadodara,Wheat,2019,54688.1,216619.6,3961.0
Gujarat,Vadodara,Cotton,2019,76719.4,144692.8,1886.0
Gujarat,Junagadh,Chickpea,2019,19425.2,26929.2,1386.3
Gujarat,Junagadh,Cotton,2019,37984.3,78103.3,2056.2
Gujarat,Junagadh,Onion,2019,74195.2,1260851.0,16993.7
Gujarat,Junagadh,Banana,2019,59407.5,2680335.7,45117.8
Gujarat,Junagadh,Sugarcane,2019,76470.7,6505553.6,85072.5
Karnataka,Bengaluru Rural,Cotton,2019,47986.2,103683.8,2160.7
Karnataka,Bengaluru Rural,Banana,2019,28335.4,1299124.3,45848.1
Karnataka,Bengaluru Rural,Potato,2019,65544.1,1731334.3,26414.8
Karnataka,Bengaluru Rural,Onion,2019,57774.2,1108629.1,19189.0
Karnataka,Bengaluru Rural,Groundnut,2019,15013.3,37428.2,2493.0
Karnataka,Belagavi,Chickpea,2019,31952.0,45359.1,1419.6
Karnataka,Belagavi,Sugarcane,2019,60548.1,3873607.1,63975.7
Karnataka,Belagavi,Wheat,2019,47327.9,175984.1,3718.4
Karnataka,Belagavi,Maize,2019,46807.6,167533.8,3579.2
Karnataka,Belagavi,Rice,2019,73243.1,319039.6,4355.9
Karnataka,Mysuru,Maize,2019,30413.2,92875.8,3053.8
Karnataka,Mysuru,Groundnut,2019,77612.4,198020.3,2551.4
Karnataka,Mysuru,Potato,2019,20226.2,586339.3,28989.1
Karnataka,Mysuru,Wheat,2019,53167.7,181270.0,3409.4
Karnataka,Mysuru,Onion,2019,26130.8,526590.5,20152.1
Karnataka,Hubballi,Banana,2019,63212.8,3247601.8,51375.7
Karnataka,Hubballi,Chickpea,2019,61169.9,82267.4,1344.9
Karnataka,Hubballi,Wheat,2019,78912.1,324754.9,4115.4
Karnataka,Hubballi,Rice,2019,62554.5,243537.2,3893.2
Karnataka,Hubballi,Onion,2019,36145.1,729802.1,20190.9
Karnataka,Dharwad,Rice,2019,48690.8,178748.8,3671.1
Karnataka,Dharwad,Cotton,2019,23279.4,46032.7,1977.4
Karnataka,Dharwad,Groundnut,2019,40239.2,91326.9,2269.6
Karnataka,Dharwad,Onion,2019,28933.5,484297.6,16738.3
Karnataka,Dharwad,Chickpea,2019,25602.8,38094.4,1487.9
Rajasthan,Jaipur,Maize,2019,53344.9,172453.4,3232.8
Rajasthan,Jaipur,Chickpea,2019,26692.1,37267.5,1396.2
Rajasthan,Jaipur,Cotton,2019,74759.9,156614.5,2094.9
Rajasthan,Jaipur,Rice,2019,30970.4,129069.1,4167.5
Rajasthan,Jaipur,Onion,2019,7738.6,144317.9,18649.1
Rajasthan,Jodhpur,Chickpea,2019,40046.6,56678.0,1415.3
Rajasthan,Jodhpur,Sugarcane,2019,79092.4,5783006.9,73117.1
Rajasthan,Jodhpur,Cotton,2019,75718.2,158425.2,2092.3
Rajasthan,Jodhpur,Banana,2019,72094.3,3491281.8,48426.6
Rajasthan,Jodhpur,Onion,2019,76257.9,1438475.6,18863.3
Rajasthan,Udaipur,Wheat,2019,50457.4,183311.7,3633.0
Rajasthan,Udaipur,Maize,2019,53387.6,154834.7,2900.2
Rajasthan,Udaipur,Rice,2019,26445.9,101528.5,3839.1
Rajasthan,Udaipur,Groundnut,2019,54169.2,121561.1,2244.1
Rajasthan,Udaipur,Chickpea,2019,79494.6,109185.8,1373.5
Rajasthan,Kota,Potato,2019,36036.4,934712.1,25938.0
Rajasthan,Kota,Rice,2019,13449.2,54630.7,4062.0
Rajasthan,Kota,Maize,2019,10037.3,31977.8,3185.9
Rajasthan,Kota,Banana,2019,49506.2,2409347.9,48667.6
Rajasthan,Kota,Wheat,2019,34693.6,130524.3,3762.2
Rajasthan,Bikaner,Maize,2019,32385.9,107854.8,3330.3
Rajasthan,Bikaner,Rice,2019,72759.1,267142.3,3671.6
Rajasthan,Bikaner,Cotton,2019,69994.2,143712.1,2053.2
Rajasthan,Bikaner,Onion,2019,70213.9,1290201.5,18375.3
Rajasthan,Bikaner,Chickpea,2019,65353.3,82332.1,1259.8
Madhya Pradesh,Indore,Potato,2019,33978.4,878780.0,25862.9
Madhya Pradesh,Indore,Chickpea,2019,6172.2,9033.0,1463.5
Madhya Pradesh,Indore,Sugarcane,2019,73466.2,5703181.1,77630.0
Madhya Pradesh,Indore,Wheat,2019,41040.8,169662.7,4134.0
